Parent,OffID,BirthDate,SpouseID,Confidence,InferenceMethod,ParentageRef,HalfSibInference,MotherSource,FatherSource,ParentSex
503,1894,30/01/2002,1214,100,3,689,FALSE,2,2,0
912,1895,07/09/2003,1348,100,3,690,FALSE,3,3,0
1305,1896,17/09/2003,1595,100,3,691,FALSE,3,3,0
927,1897,17/09/2003,501,100,3,692,FALSE,3,3,0
,1898,26/07/1981,,,,,FALSE,0,0,0
,1899,26/07/1981,,,,,FALSE,0,0,0
,1900,26/07/1981,,,,,FALSE,0,0,0
,1901,26/07/1981,,,,,FALSE,0,0,0
,1902,26/07/1981,,,,,FALSE,0,0,0
,1903,26/07/1981,,,,,FALSE,0,0,0
,1904,26/07/1981,,,,,FALSE,0,0,0
,1905,26/07/1981,,,,,FALSE,0,0,0
,1906,26/07/1981,,,,,FALSE,0,0,0
,1907,26/07/1981,,,,,FALSE,0,0,0
,1908,27/05/1982,,,,,FALSE,0,0,0
,1909,26/07/1981,,,,,FALSE,0,0,0
,1910,28/11/1981,,,,,FALSE,0,0,0
,1911,26/07/1981,,,,,FALSE,0,0,0
,1912,26/07/1981,,,,,FALSE,0,0,0
,1913,26/07/1981,,,,,FALSE,0,0,0
,1914,26/07/1981,,,,,FALSE,0,0,0
,1915,28/11/1981,,,,,FALSE,0,0,0
,1916,26/07/1981,,,,,FALSE,0,0,0
,1917,26/07/1981,,,,,FALSE,0,0,0
,1918,26/07/1981,,,,,FALSE,0,0,0
,1919,26/07/1981,,,,,FALSE,0,0,0
,1920,26/07/1981,,,,,FALSE,0,0,0
,1921,26/07/1981,,,,,FALSE,0,0,0
,1922,26/07/1981,,,,,FALSE,0,0,0
,1923,26/07/1981,,,,,FALSE,0,0,0
,1924,26/07/1981,,,,,FALSE,0,0,0
,1925,26/07/1981,,,,,FALSE,0,0,0
,1926,26/07/1981,,,,,FALSE,0,0,0
,1927,26/07/1981,,,,,FALSE,0,0,0
,1928,28/11/1981,,,,,FALSE,0,0,0
,1929,26/07/1981,,,,,FALSE,0,0,0
,1930,26/07/1981,,,,,FALSE,0,0,0
,1931,26/07/1981,,,,,FALSE,0,0,0
,1932,26/07/1981,,,,,FALSE,0,0,0
,1933,26/07/1981,,,,,FALSE,0,0,0
,1934,28/11/1981,,,,,FALSE,0,0,0
,1935,28/11/1981,,,,,FALSE,0,0,0
,1936,27/05/1982,,,,,FALSE,0,0,0
,1937,26/07/1981,,,,,FALSE,0,0,0
,1938,26/07/1981,,,,,FALSE,0,0,0
,1939,26/07/1981,,,,,FALSE,0,0,0
,1940,26/07/1981,,,,,FALSE,0,0,0
,1941,26/07/1981,,,,,FALSE,0,0,0
,1942,28/11/1981,,,,,FALSE,0,0,0
,1943,26/07/1981,,,,,FALSE,0,0,0
,1944,26/07/1981,,,,,FALSE,0,0,0
,1945,28/11/1981,,,,,FALSE,0,0,0
,1946,26/07/1981,,,,,FALSE,0,0,0
,1947,26/07/1981,,,,,FALSE,0,0,0
,1948,26/07/1981,,,,,FALSE,0,0,0
,1949,26/07/1981,,,,,FALSE,0,0,0
,1950,28/11/1981,,,,,FALSE,0,0,0
,1951,26/07/1981,,,,,FALSE,0,0,0
,1952,26/07/1981,,,,,FALSE,0,0,0
,1953,26/07/1981,,,,,FALSE,0,0,0
,1954,26/07/1981,,,,,FALSE,0,0,0
,1955,28/11/1981,,,,,FALSE,0,0,0
,1956,26/07/1981,,,,,FALSE,0,0,0
,1957,28/11/1981,,,,,FALSE,0,0,0
,1958,26/07/1981,,,,,FALSE,0,0,0
,1959,26/07/1981,,,,,FALSE,0,0,0
,1960,26/07/1981,,,,,FALSE,0,0,0
,1961,26/07/1981,,,,,FALSE,0,0,0
,1962,26/07/1981,,,,,FALSE,0,0,0
,1963,26/07/1981,,,,,FALSE,0,0,0
,1964,28/11/1981,,,,,FALSE,0,0,0
,1965,26/07/1981,,,,,FALSE,0,0,0
,1966,26/07/1981,,,,,FALSE,0,0,0
,1967,26/07/1981,,,,,FALSE,0,0,0
,1968,26/07/1981,,,,,FALSE,0,0,0
,1969,26/07/1981,,,,,FALSE,0,0,0
,1970,26/07/1981,,,,,FALSE,0,0,0
,1971,26/07/1981,,,,,FALSE,0,0,0
,1972,26/07/1981,,,,,FALSE,0,0,0
,1973,26/07/1981,,,,,FALSE,0,0,0
,1974,26/07/1981,,,,,FALSE,0,0,0
,1975,26/07/1981,,,,,FALSE,0,0,0
,1976,26/07/1981,,,,,FALSE,0,0,0
,1977,26/07/1981,,,,,FALSE,0,0,0
,1978,26/07/1981,,,,,FALSE,0,0,0
,1979,26/07/1981,,,,,FALSE,0,0,0
,1980,26/07/1981,,,,,FALSE,0,0,0
,1981,26/07/1981,,,,,FALSE,0,0,0
,1982,26/07/1981,,,,,FALSE,0,0,0
,1983,26/07/1981,,,,,FALSE,0,0,0
,1984,26/07/1981,,,,,FALSE,0,0,0
,1985,26/07/1981,,,,,FALSE,0,0,0
,1986,26/07/1981,,,,,FALSE,0,0,0
,1987,26/07/1981,,,,,FALSE,0,0,0
,1988,26/07/1981,,,,,FALSE,0,0,0
,1989,28/11/1981,,,,,FALSE,0,0,0
,1990,26/07/1981,,,,,FALSE,0,0,0
,1991,26/07/1981,,,,,FALSE,0,0,0
,1992,26/07/1981,,,,,FALSE,0,0,0
,1993,26/07/1981,,,,,FALSE,0,0,0
,1994,26/07/1981,,,,,FALSE,0,0,0
,1995,26/07/1981,,,,,FALSE,0,0,0
,1996,26/07/1981,,,,,FALSE,0,0,0
,1997,26/07/1981,,,,,FALSE,0,0,0
,1998,27/05/1982,,,,,FALSE,0,0,0
,1999,26/07/1981,,,,,FALSE,0,0,0
,2000,26/07/1981,,,,,FALSE,0,0,0
,2001,28/11/1981,,,,,FALSE,0,0,0
,2002,26/07/1981,,,,,FALSE,0,0,0
,2003,28/11/1981,,,,,FALSE,0,0,0
,2004,28/11/1981,,,,,FALSE,0,0,0
,2005,27/08/1982,,,,,FALSE,0,0,0
,2006,30/12/1982,,,,,FALSE,0,0,0
,2007,28/06/1983,,,,,FALSE,0,0,0
,2008,27/08/1982,,,,,FALSE,0,0,0
,2009,28/06/1983,,,,,FALSE,0,0,0
,2010,27/08/1982,,,,,FALSE,0,0,0
,2011,27/08/1982,,,,,FALSE,0,0,0
,2012,28/06/1983,,,,,FALSE,0,0,0
,2013,28/06/1983,,,,,FALSE,0,0,0
,2014,27/08/1982,,,,,FALSE,0,0,0
,2015,27/08/1982,,,,,FALSE,0,0,0
,2016,30/12/1982,,,,,FALSE,0,0,0
,2017,30/12/1982,,,,,FALSE,0,0,0
,2018,27/08/1982,,,,,FALSE,0,0,0
,2019,27/08/1982,,,,,FALSE,0,0,0
,2020,27/08/1982,,,,,FALSE,0,0,0
,2021,30/12/1982,,,,,FALSE,0,0,0
,2022,28/06/1983,,,,,FALSE,0,0,0
,2023,30/12/1982,,,,,FALSE,0,0,0
,2024,28/06/1983,,,,,FALSE,0,0,0
,2025,28/06/1983,,,,,FALSE,0,0,0
,2026,27/08/1982,,,,,FALSE,0,0,0
,2027,30/12/1982,,,,,FALSE,0,0,0
,2028,28/06/1983,,,,,FALSE,0,0,0
,2029,30/12/1982,,,,,FALSE,0,0,0
,2030,27/08/1982,,,,,FALSE,0,0,0
,2031,27/08/1982,,,,,FALSE,0,0,0
,2032,28/06/1983,,,,,FALSE,0,0,0
,2033,28/06/1983,,,,,FALSE,0,0,0
,2034,30/12/1982,,,,,FALSE,0,0,0
,2035,27/08/1982,,,,,FALSE,0,0,0
,2036,27/08/1982,,,,,FALSE,0,0,0
,2037,28/06/1983,,,,,FALSE,0,0,0
,2038,30/12/1982,,,,,FALSE,0,0,0
,2039,30/12/1982,,,,,FALSE,0,0,0
,2040,27/08/1982,,,,,FALSE,0,0,0
,2041,28/06/1983,,,,,FALSE,0,0,0
,2042,28/06/1983,,,,,FALSE,0,0,0
,2043,27/08/1982,,,,,FALSE,0,0,0
,2044,27/08/1982,,,,,FALSE,0,0,0
,2045,27/08/1982,,,,,FALSE,0,0,0
,2046,27/08/1982,,,,,FALSE,0,0,0
,2047,27/08/1982,,,,,FALSE,0,0,0
,2048,27/08/1982,,,,,FALSE,0,0,0
,2049,28/06/1983,,,,,FALSE,0,0,0
,2050,28/06/1983,,,,,FALSE,0,0,0
,2051,28/06/1983,,,,,FALSE,0,0,0
,2052,30/12/1982,,,,,FALSE,0,0,0
,2053,30/12/1982,,,,,FALSE,0,0,0
,2054,27/08/1982,,,,,FALSE,0,0,0
,2055,27/08/1982,,,,,FALSE,0,0,0
,2056,28/06/1983,,,,,FALSE,0,0,0
,2057,27/08/1982,,,,,FALSE,0,0,0
,2058,27/08/1982,,,,,FALSE,0,0,0
,2059,28/06/1983,,,,,FALSE,0,0,0
,2060,28/06/1983,,,,,FALSE,0,0,0
,2061,28/06/1983,,,,,FALSE,0,0,0
,2062,27/08/1982,,,,,FALSE,0,0,0
,2063,27/08/1982,,,,,FALSE,0,0,0
,2064,27/08/1982,,,,,FALSE,0,0,0
,2065,27/08/1982,,,,,FALSE,0,0,0
,2066,21/05/1983,,,,,FALSE,0,0,0
,2067,23/09/1983,,,,,FALSE,0,0,0
,2068,23/09/1983,,,,,FALSE,0,0,0
,2069,21/05/1983,,,,,FALSE,0,0,0
,2070,21/05/1983,,,,,FALSE,0,0,0
,2071,21/05/1983,,,,,FALSE,0,0,0
,2072,23/09/1983,,,,,FALSE,0,0,0
,2073,21/05/1983,,,,,FALSE,0,0,0
,2074,21/05/1983,,,,,FALSE,0,0,0
,2075,23/09/1983,,,,,FALSE,0,0,0
,2076,21/05/1983,,,,,FALSE,0,0,0
,2077,21/05/1983,,,,,FALSE,0,0,0
,2078,21/05/1983,,,,,FALSE,0,0,0
,2079,21/05/1983,,,,,FALSE,0,0,0
,2080,23/09/1983,,,,,FALSE,0,0,0
,2081,21/05/1983,,,,,FALSE,0,0,0
,2082,21/05/1983,,,,,FALSE,0,0,0
,2083,23/09/1983,,,,,FALSE,0,0,0
,2084,23/09/1983,,,,,FALSE,0,0,0
,2085,23/09/1983,,,,,FALSE,0,0,0
,2086,23/09/1983,,,,,FALSE,0,0,0
,2087,21/05/1983,,,,,FALSE,0,0,0
,2088,21/05/1983,,,,,FALSE,0,0,0
,2089,21/05/1983,,,,,FALSE,0,0,0
,2090,23/09/1983,,,,,FALSE,0,0,0
,2091,23/09/1983,,,,,FALSE,0,0,0
,2092,21/03/1984,,,,,FALSE,0,0,0
,2093,23/09/1983,,,,,FALSE,0,0,0
,2094,23/09/1983,,,,,FALSE,0,0,0
,2095,23/09/1983,,,,,FALSE,0,0,0
,2096,21/05/1983,,,,,FALSE,0,0,0
,2097,23/09/1983,,,,,FALSE,0,0,0
,2098,21/03/1984,,,,,FALSE,0,0,0
,2099,21/05/1983,,,,,FALSE,0,0,0
,2100,21/05/1983,,,,,FALSE,0,0,0
,2101,21/05/1983,,,,,FALSE,0,0,0
,2102,23/09/1983,,,,,FALSE,0,0,0
,2103,21/05/1983,,,,,FALSE,0,0,0
,2104,23/09/1983,,,,,FALSE,0,0,0
,2105,21/05/1983,,,,,FALSE,0,0,0
,2106,21/05/1983,,,,,FALSE,0,0,0
,2107,23/09/1983,,,,,FALSE,0,0,0
,2108,23/09/1983,,,,,FALSE,0,0,0
,2109,23/09/1983,,,,,FALSE,0,0,0
,2110,23/09/1983,,,,,FALSE,0,0,0
,2111,21/05/1983,,,,,FALSE,0,0,0
,2112,21/05/1983,,,,,FALSE,0,0,0
,2113,21/05/1983,,,,,FALSE,0,0,0
,2114,22/07/1984,,,,,FALSE,0,0,0
,2115,23/05/1985,,,,,FALSE,0,0,0
,2116,22/07/1984,,,,,FALSE,0,0,0
,2117,22/07/1984,,,,,FALSE,0,0,0
,2118,22/07/1984,,,,,FALSE,0,0,0
,2119,22/07/1984,,,,,FALSE,0,0,0
,2120,22/07/1984,,,,,FALSE,0,0,0
,2121,22/07/1984,,,,,FALSE,0,0,0
,2122,22/07/1984,,,,,FALSE,0,0,0
,2123,24/11/1984,,,,,FALSE,0,0,0
,2124,23/05/1985,,,,,FALSE,0,0,0
,2125,22/07/1984,,,,,FALSE,0,0,0
,2126,22/07/1984,,,,,FALSE,0,0,0
,2127,24/11/1984,,,,,FALSE,0,0,0
,2128,22/07/1984,,,,,FALSE,0,0,0
,2129,22/07/1984,,,,,FALSE,0,0,0
,2130,24/11/1984,,,,,FALSE,0,0,0
,2131,22/07/1984,,,,,FALSE,0,0,0
,2132,24/11/1984,,,,,FALSE,0,0,0
,2133,24/11/1984,,,,,FALSE,0,0,0
,2134,24/11/1984,,,,,FALSE,0,0,0
,2135,24/11/1984,,,,,FALSE,0,0,0
,2136,24/11/1984,,,,,FALSE,0,0,0
,2137,22/07/1984,,,,,FALSE,0,0,0
,2138,22/07/1984,,,,,FALSE,0,0,0
,2139,24/11/1984,,,,,FALSE,0,0,0
,2140,24/11/1984,,,,,FALSE,0,0,0
,2141,22/07/1984,,,,,FALSE,0,0,0
,2142,22/07/1984,,,,,FALSE,0,0,0
,2143,22/07/1984,,,,,FALSE,0,0,0
,2144,22/07/1984,,,,,FALSE,0,0,0
,2145,23/05/1985,,,,,FALSE,0,0,0
,2146,24/11/1984,,,,,FALSE,0,0,0
,2147,22/07/1984,,,,,FALSE,0,0,0
,2148,23/05/1985,,,,,FALSE,0,0,0
,2149,23/05/1985,,,,,FALSE,0,0,0
,2150,22/07/1984,,,,,FALSE,0,0,0
,2151,22/07/1984,,,,,FALSE,0,0,0
,2152,22/07/1984,,,,,FALSE,0,0,0
,2153,24/11/1984,,,,,FALSE,0,0,0
,2154,24/11/1984,,,,,FALSE,0,0,0
,2155,24/11/1984,,,,,FALSE,0,0,0
,2156,24/11/1984,,,,,FALSE,0,0,0
,2157,24/11/1984,,,,,FALSE,0,0,0
,2158,22/07/1984,,,,,FALSE,0,0,0
,2159,22/07/1984,,,,,FALSE,0,0,0
,2160,22/07/1984,,,,,FALSE,0,0,0
,2161,22/07/1984,,,,,FALSE,0,0,0
,2162,22/07/1984,,,,,FALSE,0,0,0
,2163,22/07/1984,,,,,FALSE,0,0,0
,2164,22/07/1984,,,,,FALSE,0,0,0
,2165,22/07/1984,,,,,FALSE,0,0,0
,2166,24/11/1984,,,,,FALSE,0,0,0
,2167,24/11/1984,,,,,FALSE,0,0,0
,2168,22/07/1984,,,,,FALSE,0,0,0
,2169,22/07/1984,,,,,FALSE,0,0,0
,2170,24/11/1984,,,,,FALSE,0,0,0
,2171,24/11/1984,,,,,FALSE,0,0,0
,2172,24/11/1984,,,,,FALSE,0,0,0
,2173,24/11/1984,,,,,FALSE,0,0,0
,2174,24/11/1984,,,,,FALSE,0,0,0
,2175,23/05/1985,,,,,FALSE,0,0,0
,2176,24/11/1984,,,,,FALSE,0,0,0
,2177,22/07/1984,,,,,FALSE,0,0,0
,2178,22/07/1984,,,,,FALSE,0,0,0
,2179,22/07/1984,,,,,FALSE,0,0,0
,2180,22/07/1984,,,,,FALSE,0,0,0
,2181,22/07/1984,,,,,FALSE,0,0,0
,2182,22/07/1984,,,,,FALSE,0,0,0
,2183,24/11/1984,,,,,FALSE,0,0,0
,2184,24/11/1984,,,,,FALSE,0,0,0
,2185,22/07/1984,,,,,FALSE,0,0,0
,2186,22/07/1984,,,,,FALSE,0,0,0
,2187,24/11/1984,,,,,FALSE,0,0,0
,2188,24/11/1984,,,,,FALSE,0,0,0
,2189,24/11/1984,,,,,FALSE,0,0,0
,2190,24/11/1984,,,,,FALSE,0,0,0
,2191,22/07/1984,,,,,FALSE,0,0,0
,2192,22/07/1984,,,,,FALSE,0,0,0
,2193,22/07/1984,,,,,FALSE,0,0,0
,2194,22/07/1984,,,,,FALSE,0,0,0
,2195,22/07/1984,,,,,FALSE,0,0,0
,2196,22/07/1984,,,,,FALSE,0,0,0
,2197,24/11/1984,,,,,FALSE,0,0,0
,2198,22/07/1984,,,,,FALSE,0,0,0
,2199,22/07/1984,,,,,FALSE,0,0,0
,2200,24/11/1984,,,,,FALSE,0,0,0
,2201,22/07/1984,,,,,FALSE,0,0,0
,2202,22/07/1984,,,,,FALSE,0,0,0
,2203,22/07/1984,,,,,FALSE,0,0,0
,2204,22/07/1984,,,,,FALSE,0,0,0
,2205,22/07/1984,,,,,FALSE,0,0,0
,2206,22/07/1984,,,,,FALSE,0,0,0
,2207,22/07/1984,,,,,FALSE,0,0,0
,2208,22/07/1984,,,,,FALSE,0,0,0
,2209,22/07/1984,,,,,FALSE,0,0,0
,2210,22/07/1984,,,,,FALSE,0,0,0
,2211,30/12/1985,,,,,FALSE,0,0,0
,2212,28/06/1986,,,,,FALSE,0,0,0
,2213,28/06/1986,,,,,FALSE,0,0,0
,2214,27/08/1985,,,,,FALSE,0,0,0
,2215,30/12/1985,,,,,FALSE,0,0,0
,2216,28/06/1986,,,,,FALSE,0,0,0
,2217,30/12/1985,,,,,FALSE,0,0,0
,2218,28/06/1986,,,,,FALSE,0,0,0
,2219,30/12/1985,,,,,FALSE,0,0,0
,2220,30/12/1985,,,,,FALSE,0,0,0
,2221,27/08/1985,,,,,FALSE,0,0,0
,2222,02/12/1986,,,,,FALSE,0,0,0
,2223,27/08/1985,,,,,FALSE,0,0,0
,2224,28/06/1986,,,,,FALSE,0,0,0
,2225,28/06/1986,,,,,FALSE,0,0,0
,2226,30/12/1985,,,,,FALSE,0,0,0
,2227,27/08/1985,,,,,FALSE,0,0,0
,2228,30/12/1985,,,,,FALSE,0,0,0
,2229,28/06/1986,,,,,FALSE,0,0,0
,2230,30/12/1985,,,,,FALSE,0,0,0
,2231,28/06/1986,,,,,FALSE,0,0,0
,2232,30/12/1985,,,,,FALSE,0,0,0
,2233,30/12/1985,,,,,FALSE,0,0,0
,2234,28/06/1986,,,,,FALSE,0,0,0
,2235,30/12/1985,,,,,FALSE,0,0,0
,2236,28/06/1986,,,,,FALSE,0,0,0
,2237,30/12/1985,,,,,FALSE,0,0,0
,2238,27/08/1985,,,,,FALSE,0,0,0
,2239,27/08/1985,,,,,FALSE,0,0,0
,2240,30/12/1985,,,,,FALSE,0,0,0
,2241,30/12/1985,,,,,FALSE,0,0,0
,2242,28/06/1986,,,,,FALSE,0,0,0
,2243,27/08/1985,,,,,FALSE,0,0,0
,2244,28/06/1986,,,,,FALSE,0,0,0
,2245,30/12/1985,,,,,FALSE,0,0,0
,2246,28/06/1986,,,,,FALSE,0,0,0
,2247,28/06/1986,,,,,FALSE,0,0,0
,2248,28/06/1986,,,,,FALSE,0,0,0
,2249,27/08/1985,,,,,FALSE,0,0,0
,2250,28/06/1986,,,,,FALSE,0,0,0
,2251,28/06/1986,,,,,FALSE,0,0,0
,2252,30/12/1985,,,,,FALSE,0,0,0
,2253,28/06/1986,,,,,FALSE,0,0,0
,2254,27/08/1985,,,,,FALSE,0,0,0
,2255,28/06/1986,,,,,FALSE,0,0,0
,2256,28/06/1986,,,,,FALSE,0,0,0
,2257,30/12/1985,,,,,FALSE,0,0,0
,2258,30/12/1985,,,,,FALSE,0,0,0
,2259,28/06/1986,,,,,FALSE,0,0,0
,2260,28/06/1986,,,,,FALSE,0,0,0
,2261,28/06/1986,,,,,FALSE,0,0,0
,2262,30/12/1985,,,,,FALSE,0,0,0
,2263,28/06/1986,,,,,FALSE,0,0,0
,2264,28/06/1986,,,,,FALSE,0,0,0
,2265,27/08/1986,,,,,FALSE,0,0,0
,2266,30/12/1985,,,,,FALSE,0,0,0
,2267,28/06/1986,,,,,FALSE,0,0,0
,2268,30/12/1985,,,,,FALSE,0,0,0
,2269,28/06/1986,,,,,FALSE,0,0,0
,2270,27/08/1985,,,,,FALSE,0,0,0
,2271,28/06/1986,,,,,FALSE,0,0,0
,2272,30/12/1985,,,,,FALSE,0,0,0
,2273,28/06/1986,,,,,FALSE,0,0,0
,2274,28/06/1986,,,,,FALSE,0,0,0
,2275,27/08/1985,,,,,FALSE,0,0,0
,2276,28/06/1986,,,,,FALSE,0,0,0
,2277,30/12/1985,,,,,FALSE,0,0,0
,2278,28/06/1986,,,,,FALSE,0,0,0
,2279,30/12/1985,,,,,FALSE,0,0,0
,2280,28/06/1986,,,,,FALSE,0,0,0
,2281,28/06/1986,,,,,FALSE,0,0,0
,2282,28/06/1986,,,,,FALSE,0,0,0
,2283,28/06/1986,,,,,FALSE,0,0,0
,2284,27/08/1985,,,,,FALSE,0,0,0
,2285,27/08/1985,,,,,FALSE,0,0,0
,2286,27/08/1985,,,,,FALSE,0,0,0
,2287,27/08/1985,,,,,FALSE,0,0,0
,2288,30/12/1985,,,,,FALSE,0,0,0
,2289,27/08/1985,,,,,FALSE,0,0,0
,2290,27/08/1985,,,,,FALSE,0,0,0
,2291,30/12/1985,,,,,FALSE,0,0,0
,2292,30/12/1985,,,,,FALSE,0,0,0
,2293,30/12/1985,,,,,FALSE,0,0,0
,2294,28/06/1986,,,,,FALSE,0,0,0
,2295,28/06/1986,,,,,FALSE,0,0,0
,2296,30/12/1985,,,,,FALSE,0,0,0
,2297,30/12/1985,,,,,FALSE,0,0,0
,2298,30/12/1985,,,,,FALSE,0,0,0
,2299,30/12/1985,,,,,FALSE,0,0,0
,2300,28/06/1986,,,,,FALSE,0,0,0
,2301,30/12/1985,,,,,FALSE,0,0,0
,2302,30/12/1985,,,,,FALSE,0,0,0
,2303,30/12/1985,,,,,FALSE,0,0,0
,2304,30/12/1985,,,,,FALSE,0,0,0
,2305,30/12/1985,,,,,FALSE,0,0,0
,2306,30/12/1985,,,,,FALSE,0,0,0
,2307,28/06/1986,,,,,FALSE,0,0,0
,2308,28/06/1986,,,,,FALSE,0,0,0
,2309,30/12/1985,,,,,FALSE,0,0,0
,2310,30/12/1985,,,,,FALSE,0,0,0
,2311,27/08/1985,,,,,FALSE,0,0,0
,2312,27/08/1985,,,,,FALSE,0,0,0
,2313,27/08/1985,,,,,FALSE,0,0,0
,2314,30/12/1985,,,,,FALSE,0,0,0
,2315,30/12/1985,,,,,FALSE,0,0,0
,2316,27/08/1985,,,,,FALSE,0,0,0
,2317,27/08/1985,,,,,FALSE,0,0,0
,2318,13/09/1988,,,,,FALSE,0,0,0
,2319,13/09/1988,,,,,FALSE,0,0,0
,2320,31/05/1987,,,,,FALSE,0,0,0
,2321,30/07/1986,,,,,FALSE,0,0,0
,2322,30/07/1986,,,,,FALSE,0,0,0
,2323,02/12/1986,,,,,FALSE,0,0,0
,2324,02/12/1986,,,,,FALSE,0,0,0
,2325,02/12/1986,,,,,FALSE,0,0,0
,2326,31/05/1987,,,,,FALSE,0,0,0
,2327,31/05/1987,,,,,FALSE,0,0,0
,2328,31/05/1987,,,,,FALSE,0,0,0
,2329,31/05/1987,,,,,FALSE,0,0,0
,2330,30/07/1986,,,,,FALSE,0,0,0
,2331,31/05/1987,,,,,FALSE,0,0,0
,2332,31/05/1987,,,,,FALSE,0,0,0
,2333,30/07/1986,,,,,FALSE,0,0,0
,2334,31/05/1987,,,,,FALSE,0,0,0
,2335,31/05/1987,,,,,FALSE,0,0,0
,2336,02/12/1986,,,,,FALSE,0,0,0
,2337,31/05/1987,,,,,FALSE,0,0,0
,2338,31/05/1987,,,,,FALSE,0,0,0
,2339,31/05/1987,,,,,FALSE,0,0,0
,2340,31/05/1987,,,,,FALSE,0,0,0
,2341,30/07/1986,,,,,FALSE,0,0,0
,2342,02/12/1986,,,,,FALSE,0,0,0
,2343,30/07/1986,,,,,FALSE,0,0,0
,2344,31/05/1987,,,,,FALSE,0,0,0
,2345,31/05/1987,,,,,FALSE,0,0,0
,2346,31/05/1987,,,,,FALSE,0,0,0
,2347,31/05/1987,,,,,FALSE,0,0,0
,2348,31/05/1987,,,,,FALSE,0,0,0
,2349,31/05/1987,,,,,FALSE,0,0,0
,2350,31/05/1987,,,,,FALSE,0,0,0
,2351,31/05/1987,,,,,FALSE,0,0,0
,2352,30/07/1987,,,,,FALSE,0,0,0
,2353,30/07/1987,,,,,FALSE,0,0,0
,2354,31/05/1987,,,,,FALSE,0,0,0
,2355,30/07/1987,,,,,FALSE,0,0,0
,2356,31/05/1987,,,,,FALSE,0,0,0
,2357,31/05/1987,,,,,FALSE,0,0,0
,2358,31/05/1987,,,,,FALSE,0,0,0
,2359,31/05/1987,,,,,FALSE,0,0,0
,2360,23/03/1988,,,,,FALSE,0,0,0
,2361,02/12/1986,,,,,FALSE,0,0,0
,2362,30/07/1987,,,,,FALSE,0,0,0
,2363,30/07/1987,,,,,FALSE,0,0,0
,2364,31/05/1987,,,,,FALSE,0,0,0
,2365,02/12/1986,,,,,FALSE,0,0,0
,2366,31/05/1987,,,,,FALSE,0,0,0
,2367,30/07/1987,,,,,FALSE,0,0,0
,2368,31/05/1987,,,,,FALSE,0,0,0
,2369,31/05/1987,,,,,FALSE,0,0,0
,2370,31/05/1987,,,,,FALSE,0,0,0
,2371,31/05/1987,,,,,FALSE,0,0,0
,2372,30/07/1987,,,,,FALSE,0,0,0
,2373,31/05/1987,,,,,FALSE,0,0,0
,2374,31/05/1987,,,,,FALSE,0,0,0
,2375,31/05/1987,,,,,FALSE,0,0,0
,2376,30/07/1986,,,,,FALSE,0,0,0
,2377,31/05/1987,,,,,FALSE,0,0,0
,2378,31/05/1987,,,,,FALSE,0,0,0
,2379,31/05/1987,,,,,FALSE,0,0,0
,2380,30/07/1986,,,,,FALSE,0,0,0
,2381,31/05/1987,,,,,FALSE,0,0,0
,2382,31/05/1987,,,,,FALSE,0,0,0
,2383,31/05/1987,,,,,FALSE,0,0,0
,2384,31/05/1987,,,,,FALSE,0,0,0
,2385,31/05/1987,,,,,FALSE,0,0,0
,2386,31/05/1987,,,,,FALSE,0,0,0
,2387,31/05/1987,,,,,FALSE,0,0,0
,2388,31/05/1987,,,,,FALSE,0,0,0
,2389,31/05/1987,,,,,FALSE,0,0,0
,2390,31/05/1987,,,,,FALSE,0,0,0
,2391,31/05/1987,,,,,FALSE,0,0,0
,2392,23/03/1988,,,,,FALSE,0,0,0
,2393,31/05/1987,,,,,FALSE,0,0,0
,2394,31/05/1987,,,,,FALSE,0,0,0
,2395,31/05/1987,,,,,FALSE,0,0,0
,2396,30/07/1987,,,,,FALSE,0,0,0
,2397,31/05/1987,,,,,FALSE,0,0,0
,2398,31/05/1987,,,,,FALSE,0,0,0
,2399,31/05/1987,,,,,FALSE,0,0,0
,2400,31/05/1987,,,,,FALSE,0,0,0
,2401,31/05/1987,,,,,FALSE,0,0,0
,2402,31/05/1987,,,,,FALSE,0,0,0
,2403,31/05/1987,,,,,FALSE,0,0,0
,2404,31/05/1987,,,,,FALSE,0,0,0
,2405,31/05/1987,,,,,FALSE,0,0,0
,2406,31/05/1987,,,,,FALSE,0,0,0
,2407,31/05/1987,,,,,FALSE,0,0,0
,2408,30/07/1986,,,,,FALSE,0,0,0
,2409,30/07/1986,,,,,FALSE,0,0,0
,2410,31/05/1987,,,,,FALSE,0,0,0
,2411,31/05/1987,,,,,FALSE,0,0,0
,2412,31/05/1987,,,,,FALSE,0,0,0
,2413,31/05/1987,,,,,FALSE,0,0,0
,2414,31/05/1987,,,,,FALSE,0,0,0
,2415,30/07/1987,,,,,FALSE,0,0,0
,2416,31/05/1987,,,,,FALSE,0,0,0
,2417,31/05/1987,,,,,FALSE,0,0,0
,2418,31/05/1987,,,,,FALSE,0,0,0
,2419,31/05/1987,,,,,FALSE,0,0,0
,2420,31/05/1987,,,,,FALSE,0,0,0
,2421,31/05/1987,,,,,FALSE,0,0,0
,2422,30/07/1986,,,,,FALSE,0,0,0
,2423,30/07/1986,,,,,FALSE,0,0,0
,2424,23/03/1988,,,,,FALSE,0,0,0
,2425,19/11/1987,,,,,FALSE,0,0,0
,2426,19/11/1987,,,,,FALSE,0,0,0
,2427,19/09/1988,,,,,FALSE,0,0,0
,2428,19/09/1988,,,,,FALSE,0,0,0
