BirdID,BirthDate,Sex,Island
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3615,14/09/2005,1,CN
3616,09/11/2005,1,CN
3616,09/11/2005,0,CN
3616,09/11/2005,0,CN
3616,09/11/2005,1,CN
3616,09/11/2005,0,CN
3616,09/11/2005,0,CN
3617,20/09/2005,1,CN
3617,20/09/2005,1,CN
3617,20/09/2005,1,CN
3617,20/09/2005,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3618,20/11/2004,1,CN
3619,27/09/2005,1,CN
3619,27/09/2005,1,CN
3619,27/09/2005,1,CN
3619,27/09/2005,1,CN
3619,27/09/2005,1,CN
3619,27/09/2005,1,CN
3619,27/09/2005,1,CN
3622,23/11/2004,1,CE
3622,23/11/2004,1,CE
3622,23/11/2004,0,CE
3622,23/11/2004,0,CE
3622,23/11/2004,0,CE
3623,23/11/2004,1,CE
3623,23/11/2004,1,CE
3623,23/11/2004,1,CE
3624,25/11/2004,1,CE
3624,25/11/2004,1,CE
3624,25/11/2004,1,CE
3624,25/11/2004,1,CE
3624,25/11/2004,1,CE
3624,25/11/2004,1,CE
3624,25/11/2004,1,CE
3625,24/11/2004,1,CE
3625,24/11/2004,1,CE
3625,24/11/2004,1,CE
3625,24/11/2004,1,CE
3625,24/11/2004,1,CE
3625,24/11/2004,1,CE
3626,29/03/2005,0,CE
3626,29/03/2005,0,CE
3626,29/03/2005,1,CE
3626,29/03/2005,0,CE
3626,29/03/2005,0,CE
3626,29/03/2005,0,CE
3626,29/03/2005,0,CE
3627,26/09/2005,1,CE
3627,26/09/2005,1,CE
3627,26/09/2005,1,CE
3628,26/09/2005,1,CE
3628,26/09/2005,1,CE
3628,26/09/2005,1,CE
3631,23/11/2004,1,CE
3631,23/11/2004,1,CE
3631,23/11/2004,1,CE
3631,23/11/2004,1,CE
3631,23/11/2004,1,CE
3631,23/11/2004,1,CE
3632,23/08/2005,0,CE
3632,23/08/2005,0,CE
3632,23/08/2005,0,CE
3633,27/03/2005,1,CE
3633,27/03/2005,1,CE
3633,27/03/2005,1,CE
3634,22/11/2004,0,CE
3634,22/11/2004,0,CE
3634,22/11/2004,0,CE
3635,22/11/2004,1,CE
3635,22/11/2004,1,CE
3635,22/11/2004,1,CE
3635,22/11/2004,1,CE
3635,22/11/2004,1,CE
3635,22/11/2004,1,CE
3636,23/11/2004,1,CE
3636,23/11/2004,1,CE
3636,23/11/2004,1,CE
3639,23/11/2004,1,CE
3639,23/11/2004,1,CE
3639,23/11/2004,1,CE
3639,23/11/2004,1,CE
3639,23/11/2004,1,CE
3639,23/11/2004,1,CE
3639,23/11/2004,1,CE
786,27/07/1994,1,CE
786,27/07/1994,1,CE
786,27/07/1994,1,CE
3641,01/10/2005,0,CN
3641,01/10/2005,0,CN
3641,01/10/2005,1,CN
3641,01/10/2005,0,CN
3641,01/10/2005,0,CN
3641,01/10/2005,0,CN
3642,05/04/2005,1,CN
3642,05/04/2005,1,CN
3642,05/04/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3643,28/09/2005,1,CN
3644,29/09/2005,1,CN
3644,29/09/2005,1,CN
3644,29/09/2005,1,CN
3644,29/09/2005,1,CN
3644,29/09/2005,1,CN
3645,29/09/2005,0,CN
3645,29/09/2005,0,CN
3645,29/09/2005,0,CN
3645,29/09/2005,0,CN
3645,29/09/2005,0,CN
3645,29/09/2005,0,CN
3646,29/09/2005,0,CN
3646,29/09/2005,0,CN
3646,29/09/2005,0,CN
3646,29/09/2005,0,CN
3646,29/09/2005,0,CN
3646,29/09/2005,0,CN
3646,29/09/2005,0,CN
3647,29/09/2005,1,CN
3647,29/09/2005,1,CN
3647,29/09/2005,1,CN
3648,30/09/2005,0,CN
3648,30/09/2005,0,CN
3648,30/09/2005,0,CN
3649,30/09/2005,0,CN
3649,30/09/2005,0,CN
3649,30/09/2005,0,CN
3650,30/09/2005,0,CN
3650,30/09/2005,1,CN
3650,30/09/2005,1,CN
3650,30/09/2005,0,CN
3650,30/09/2005,0,CN
3651,01/10/2005,1,CN
3651,01/10/2005,1,CN
3651,01/10/2005,1,CN
3652,01/10/2005,0,CN
3652,01/10/2005,0,CN
3652,01/10/2005,0,CN
3653,01/10/2005,0,CN
3653,01/10/2005,0,CN
3653,01/10/2005,0,CN
3654,17/11/2004,1,AR
3654,17/11/2004,1,AR
3654,17/11/2004,0,AR
3654,17/11/2004,0,AR
3654,17/11/2004,0,AR
3655,17/11/2004,0,AR
3655,17/11/2004,0,AR
3655,17/11/2004,0,AR
3656,17/11/2004,1,AR
3656,17/11/2004,1,AR
3656,17/11/2004,1,AR
3657,17/11/2004,1,AR
3657,17/11/2004,1,AR
3657,17/11/2004,1,AR
3658,17/11/2004,1,AR
3658,17/11/2004,1,AR
3658,17/11/2004,1,AR
3659,17/11/2004,1,AR
3659,17/11/2004,1,AR
3659,17/11/2004,1,AR
3661,17/11/2004,1,AR
3661,17/11/2004,1,AR
3661,17/11/2004,1,AR
3662,18/09/2005,1,AR
3662,18/09/2005,1,AR
3662,18/09/2005,0,AR
3662,18/09/2005,0,AR
3662,18/09/2005,0,AR
3663,17/11/2004,0,AR
3663,17/11/2004,0,AR
3663,17/11/2004,0,AR
3664,17/11/2004,1,AR
3664,17/11/2004,1,AR
3664,17/11/2004,0,AR
3664,17/11/2004,0,AR
3664,17/11/2004,0,AR
3664,17/11/2004,0,AR
3664,17/11/2004,0,AR
3664,17/11/2004,0,AR
3664,17/11/2004,0,AR
3665,16/11/2004,0,AR
3665,16/11/2004,0,AR
3665,16/11/2004,0,AR
3666,17/09/2005,1,AR
3666,17/09/2005,1,AR
3666,17/09/2005,1,AR
3667,17/11/2004,1,AR
3667,17/11/2004,1,AR
3667,17/11/2004,1,AR
3668,17/11/2004,1,AR
3668,17/11/2004,1,AR
3668,17/11/2004,1,AR
3669,16/11/2004,0,AR
3669,16/11/2004,0,AR
3669,16/11/2004,0,AR
3669,16/11/2004,0,AR
3670,17/09/2005,1,AR
3670,17/09/2005,1,AR
3670,17/09/2005,1,AR
3671,16/11/2004,1,AR
3671,16/11/2004,1,AR
3671,16/11/2004,1,AR
3672,17/09/2005,1,AR
3672,17/09/2005,1,AR
3672,17/09/2005,1,AR
3673,16/11/2004,1,AR
3673,16/11/2004,1,AR
3673,16/11/2004,0,AR
3673,16/11/2004,0,AR
3673,16/11/2004,0,AR
3674,16/11/2004,1,AR
3674,16/11/2004,1,AR
3674,16/11/2004,0,AR
3674,16/11/2004,0,AR
3674,16/11/2004,0,AR
3675,17/09/2005,1,AR
3675,17/09/2005,1,AR
3675,17/09/2005,1,AR
3676,16/11/2004,1,AR
3676,16/11/2004,1,AR
3676,16/11/2004,1,AR
3677,16/11/2004,1,AR
3677,16/11/2004,1,AR
3677,16/11/2004,1,AR
3678,16/11/2004,1,AR
3678,16/11/2004,0,AR
3678,16/11/2004,1,AR
3678,16/11/2004,1,AR
3678,16/11/2004,1,AR
3679,16/11/2004,0,AR
3679,16/11/2004,0,AR
3679,16/11/2004,1,AR
3679,16/11/2004,1,AR
3679,16/11/2004,1,AR
3680,17/09/2005,1,AR
3680,17/09/2005,1,AR
3680,17/09/2005,1,AR
3681,17/09/2005,1,AR
3681,17/09/2005,1,AR
3681,17/09/2005,0,AR
3681,17/09/2005,0,AR
3681,17/09/2005,0,AR
3682,17/09/2005,1,AR
3682,17/09/2005,1,AR
3682,17/09/2005,1,AR
3683,17/09/2005,1,AR
3683,17/09/2005,1,AR
3683,17/09/2005,1,AR
3684,16/09/2005,1,AR
3684,16/09/2005,1,AR
3684,16/09/2005,1,AR
3684,16/09/2005,1,AR
3685,15/11/2004,0,AR
3685,15/11/2004,0,AR
3685,15/11/2004,0,AR
3685,15/11/2004,0,AR
3686,15/11/2004,1,AR
3686,15/11/2004,1,AR
3686,15/11/2004,1,AR
3686,15/11/2004,1,AR
3687,15/11/2004,1,AR
3687,15/11/2004,1,AR
3687,15/11/2004,0,AR
3687,15/11/2004,0,AR
3687,15/11/2004,0,AR
3688,05/10/2005,0,CN
3688,05/10/2005,0,CN
3688,05/10/2005,0,CN
3688,05/10/2005,0,CN
3689,05/10/2005,1,CN
3689,05/10/2005,1,CN
3689,05/10/2005,1,CN
3690,05/10/2005,1,CN
3690,05/10/2005,1,CN
3690,05/10/2005,0,CN
3690,05/10/2005,1,CN
3690,05/10/2005,1,CN
3690,05/10/2005,1,CN
3690,05/10/2005,1,CN
3690,05/10/2005,1,CN
3690,05/10/2005,1,CN
3690,05/10/2005,1,CN
3691,07/08/2005,0,CN
3691,07/08/2005,0,CN
3691,07/08/2005,0,CN
3691,07/08/2005,0,CN
3692,07/08/2005,0,CN
3692,07/08/2005,0,CN
3692,07/08/2005,0,CN
3693,16/11/2004,1,AR
3693,16/11/2004,1,AR
3693,16/11/2004,1,AR
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3694,06/12/2004,0,CN
3695,07/10/2005,0,CN
3695,07/10/2005,0,CN
3695,07/10/2005,0,CN
3695,07/10/2005,0,CN
3695,07/10/2005,0,CN
3696,06/12/2004,1,CN
3696,06/12/2004,1,CN
3696,06/12/2004,1,CN
3696,06/12/2004,1,CN
3696,06/12/2004,1,CN
3696,06/12/2004,1,CN
3696,06/12/2004,1,CN
3696,06/12/2004,1,CN
3696,06/12/2004,1,CN
3697,03/10/2005,1,CN
3697,03/10/2005,1,CN
3697,03/10/2005,1,CN
3697,03/10/2005,0,CN
3697,03/10/2005,0,CN
3697,03/10/2005,1,CN
3697,03/10/2005,1,CN
3697,03/10/2005,1,CN
3697,03/10/2005,1,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3698,06/12/2004,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,1,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,1,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3699,08/10/2005,0,CN
3700,12/04/2005,0,CN
3700,12/04/2005,0,CN
3700,12/04/2005,0,CN
3700,12/04/2005,0,CN
3700,12/04/2005,0,CN
3701,10/10/2005,0,CN
3701,10/10/2005,0,CN
3701,10/10/2005,0,CN
3702,12/10/2005,1,CN
3702,12/10/2005,1,CN
3702,12/10/2005,1,CN
3707,16/07/1994,0,CE
3709,04/05/1995,1,CE
3710,03/10/2005,0,CE
3710,03/10/2005,1,CE
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
3020,22/10/2004,1,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1623,15/07/2001,1,CN
1623,15/07/2001,1,CN
1623,15/07/2001,1,CN
1623,15/07/2001,1,CN
1623,15/07/2001,1,CN
1623,15/07/2001,1,CN
1623,15/07/2001,1,CN
1623,15/07/2001,1,CN
1623,15/07/2001,1,CN
1623,15/07/2001,1,CN
3576,21/08/2005,1,CN
3576,21/08/2005,1,CN
3576,21/08/2005,1,CN
3576,21/08/2005,1,CN
3576,21/08/2005,1,CN
3576,21/08/2005,1,CN
3576,21/08/2005,1,CN
3576,21/08/2005,1,CN
3576,21/08/2005,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
1542,23/09/1999,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,0,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
3456,13/06/2004,1,CN
1603,30/06/2000,0,CN
1603,30/06/2000,0,CN
1603,30/06/2000,0,CN
1603,30/06/2000,0,CN
1603,30/06/2000,0,CN
1603,30/06/2000,1,CN
1603,30/06/2000,1,CN
1603,30/06/2000,0,CN
1603,30/06/2000,0,CN
1603,30/06/2000,0,CN
1603,30/06/2000,0,CN
3024,20/10/2004,1,CN
3024,20/10/2004,1,CN
3024,20/10/2004,1,CN
3024,20/10/2004,1,CN
3024,20/10/2004,1,CN
3024,20/10/2004,1,CN
3024,20/10/2004,1,CN
3024,20/10/2004,1,CN
3024,20/10/2004,1,CN
1606,04/07/2000,1,CN
1606,04/07/2000,1,CN
1606,04/07/2000,1,CN
1606,04/07/2000,1,CN
1606,04/07/2000,1,CN
1606,04/07/2000,1,CN
1606,04/07/2000,1,CN
1606,04/07/2000,1,CN
1606,04/07/2000,1,CN
1606,04/07/2000,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1509,27/03/1999,1,CN
1804,01/08/2003,1,CN
1804,01/08/2003,1,CN
1804,01/08/2003,1,CN
1804,01/08/2003,1,CN
1804,01/08/2003,1,CN
1804,01/08/2003,1,CN
1804,01/08/2003,1,CN
1804,01/08/2003,1,CN
1804,01/08/2003,1,CN
1804,01/08/2003,1,CN
1804,01/08/2003,1,CN
1804,01/08/2003,1,CN
3091,01/11/2004,0,CN
3091,01/11/2004,0,CN
3091,01/11/2004,1,CN
3091,01/11/2004,0,CN
3091,01/11/2004,0,CN
3091,01/11/2004,1,CN
3091,01/11/2004,0,CN
3091,01/11/2004,0,CN
3091,01/11/2004,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
1821,16/08/2002,0,CN
3514,08/06/2005,0,CN
3514,08/06/2005,0,CN
3514,08/06/2005,0,CN
3514,08/06/2005,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
3453,15/10/2004,0,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1504,16/06/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
1543,06/04/1999,1,CN
3021,24/10/2004,1,CN
3021,24/10/2004,1,CN
3021,24/10/2004,1,CN
3021,24/10/2004,1,CN
3021,24/10/2004,1,CN
3021,24/10/2004,1,CN
3021,24/10/2004,1,CN
221,25/06/1988,1,CN
221,25/06/1988,1,CN
221,25/06/1988,1,CN
221,25/06/1988,1,CN
221,25/06/1988,1,CN
221,25/06/1988,1,CN
221,25/06/1988,1,CN
221,25/06/1988,1,CN
221,25/06/1988,1,CN
221,25/06/1988,1,CN
221,25/06/1988,1,CN
221,25/06/1988,1,CN
1558,03/10/1999,0,CN
1558,03/10/1999,0,CN
1558,03/10/1999,0,CN
1558,03/10/1999,0,CN
1558,03/10/1999,0,CN
1558,03/10/1999,0,CN
1558,03/10/1999,0,CN
1558,03/10/1999,0,CN
1558,03/10/1999,0,CN
3010,18/08/2004,0,CN
3010,18/08/2004,0,CN
3010,18/08/2004,0,CN
3010,18/08/2004,0,CN
3010,18/08/2004,0,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
609,11/07/1993,1,CN
1699,15/01/2002,1,CN
1699,15/01/2002,1,CN
1699,15/01/2002,1,CN
1699,15/01/2002,1,CN
1699,15/01/2002,1,CN
1699,15/01/2002,1,CN
1699,15/01/2002,1,CN
1699,15/01/2002,1,CN
1699,15/01/2002,1,CN
3088,04/11/2004,1,CN
3088,04/11/2004,1,CN
3088,04/11/2004,1,CN
3088,04/11/2004,1,CN
3088,04/11/2004,1,CN
3088,04/11/2004,1,CN
3458,17/02/2005,1,CN
3458,17/02/2005,1,CN
3458,17/02/2005,1,CN
3458,17/02/2005,1,CN
3458,17/02/2005,1,CN
3458,17/02/2005,1,CN
3458,17/02/2005,1,CN
3458,17/02/2005,1,CN
3458,17/02/2005,1,CN
3458,17/02/2005,1,CN
3460,18/04/2005,1,CN
3460,18/04/2005,1,CN
3460,18/04/2005,1,CN
3460,18/04/2005,1,CN
3460,18/04/2005,1,CN
3460,18/04/2005,1,CN
3460,18/04/2005,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1869,07/08/2003,1,CN
1759,25/09/2001,1,CN
1759,25/09/2001,1,CN
1759,25/09/2001,1,CN
1759,25/09/2001,1,CN
1759,25/09/2001,1,CN
1759,25/09/2001,1,CN
1759,25/09/2001,1,CN
1759,25/09/2001,1,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1429,12/01/1999,0,CN
1810,01/08/2003,0,CE
1810,01/08/2003,0,CE
1810,01/08/2003,0,CE
1810,01/08/2003,0,CE
1810,01/08/2003,0,CE
1810,01/08/2003,0,CE
3559,15/12/2004,0,CE
3559,15/12/2004,1,CE
3559,15/12/2004,1,CE
3559,15/12/2004,0,CE
3559,15/12/2004,0,CE
3559,15/12/2004,0,CE
3557,15/12/2004,1,CE
3557,15/12/2004,1,CE
3557,15/12/2004,1,CE
3557,15/12/2004,1,CE
3557,15/12/2004,1,CE
3557,15/12/2004,1,CE
3557,15/12/2004,1,CE
3557,15/12/2004,1,CE
3557,15/12/2004,1,CE
1629,11/07/2001,1,CE
1629,11/07/2001,1,CE
1629,11/07/2001,1,CE
1629,11/07/2001,1,CE
3,04/11/1996,0,CE
3,04/11/1996,0,CE
3,04/11/1996,0,CE
1792,16/07/2002,0,CE
1792,16/07/2002,1,CE
1792,16/07/2002,1,CE
1792,16/07/2002,1,CE
1792,16/07/2002,1,CE
1792,16/07/2002,1,CE
3552,14/04/2005,1,CE
3552,14/04/2005,1,CE
3552,14/04/2005,1,CE
3552,14/04/2005,1,CE
1641,14/04/2002,0,CE
1641,14/04/2002,1,CE
1641,14/04/2002,1,CE
1641,14/04/2002,0,CE
1641,14/04/2002,1,CE
1641,14/04/2002,1,CE
1641,14/04/2002,0,CE
1641,14/04/2002,0,CE
1641,14/04/2002,0,CE
1641,14/04/2002,0,CE
1641,14/04/2002,0,CE
1641,14/04/2002,0,CE
3555,12/08/2004,1,CE
3555,12/08/2004,1,CE
3555,12/08/2004,1,CE
3555,12/08/2004,1,CE
3555,12/08/2004,1,CE
3555,12/08/2004,1,CE
3555,12/08/2004,1,CE
3503,27/05/2005,0,CN
3503,27/05/2005,0,CN
3503,27/05/2005,0,CN
3503,27/05/2005,0,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
2976,10/10/2003,1,CN
1199,15/07/1996,1,CN
1199,15/07/1996,1,CN
1199,15/07/1996,1,CN
1199,15/07/1996,1,CN
1199,15/07/1996,1,CN
1199,15/07/1996,1,CN
1199,15/07/1996,1,CN
1199,15/07/1996,1,CN
1199,15/07/1996,1,CN
1199,15/07/1996,1,CN
1199,15/07/1996,1,CN
1851,02/01/2003,0,CN
1851,02/01/2003,0,CN
1851,02/01/2003,0,CN
1851,02/01/2003,0,CN
1851,02/01/2003,0,CN
1851,02/01/2003,0,CN
1851,02/01/2003,0,CN
1851,02/01/2003,0,CN
1851,02/01/2003,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2989,07/03/2004,0,CN
2964,28/12/2002,1,CN
2964,28/12/2002,1,CN
2964,28/12/2002,1,CN
2964,28/12/2002,1,CN
2964,28/12/2002,1,CN
2964,28/12/2002,1,CN
2964,28/12/2002,1,CN
2964,28/12/2002,1,CN
2964,28/12/2002,1,CN
1777,30/03/2003,1,CN
1777,30/03/2003,1,CN
1777,30/03/2003,1,CN
1777,30/03/2003,1,CN
1777,30/03/2003,1,CN
1777,30/03/2003,1,CN
1777,30/03/2003,1,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1665,21/11/2001,0,CN
1018,03/11/1995,1,CN
1018,03/11/1995,1,CN
1018,03/11/1995,1,CN
1018,03/11/1995,1,CN
1018,03/11/1995,1,CN
1018,03/11/1995,1,CN
1018,03/11/1995,1,CN
1018,03/11/1995,1,CN
1018,03/11/1995,1,CN
1018,03/11/1995,1,CN
1018,03/11/1995,0,CN
1018,03/11/1995,1,CN
3511,03/04/2005,1,CN
3511,03/04/2005,1,CN
3511,03/04/2005,1,CN
3511,03/04/2005,1,CN
1580,05/06/2000,0,CN
1580,05/06/2000,0,CN
1580,05/06/2000,0,CN
1580,05/06/2000,0,CN
1580,05/06/2000,0,CN
1580,05/06/2000,1,CN
